Date,Clanmate,ChestName,ChestLevel,ChestType,ChestPoints
2025-09-10,Forondod,Ancients' Chest,0,Rise of the Ancients event,0
2025-09-10,Forondod,Ancients' Chest,0,Rise of the Ancients event,0
2025-09-10,Forondod,Ancients' Chest,0,Rise of the Ancients event,0
2025-09-10,Forondod,Quick March Chest,0,Rise of the Ancients event,0
2025-09-10,Forondod,Ancients' Chest,0,Rise of the Ancients event,0
2025-09-10,Forondod,Ancients' Chest,0,Rise of the Ancients event,0
2025-09-10,Forondod,Ancients' Chest,0,Rise of the Ancients event,0
2025-09-10,Forondod,Ancients' Chest,0,Rise of the Ancients event,0
2025-09-10,Forondod,Ancients' Chest,0,Rise of the Ancients event,0
2025-09-10,Forondod,Ancients' Chest,0,Rise of the Ancients event,0
2025-09-10,Forondod,Ancients' Chest,0,Rise of the Ancients event,0
2025-09-10,Forondod,Ancients' Chest,0,Rise of the Ancients event,0
2025-09-10,Rover,Elven Citadel Chest,20,Citadel,0
2025-09-10,Rover,Orc Chest,20,Common Crypt,0
2025-09-10,Kobani,White Wood Chest,20,epic Crypt,0
2025-09-10,Friedoline,Merchant's Chest,0,Mercenary Exchange,0
2025-09-10,Rover,Cursed Citadel Chest,20,Citadel,0
2025-09-10,Rover,Ancient Warrior's Chest,20,epic Crypt,0
2025-09-10,Friedoline,Gnome Workshop Chest,15,Common Crypt,0
2025-09-10,Rover,Elven Citadel Chest,20,Citadel,0
2025-09-10,Rover,Cursed Citadel Chest,20,Citadel,0
2025-09-10,Frostterror,Mayan Chest,20,Common Crypt,0
2025-09-10,Frostterror,Bone Chest,20,Common Crypt,0
2025-09-10,Rover,Cursed Citadel Chest,20,Citadel,0
2025-09-10,Frostterror,Fire Chest,20,Common Crypt,0
2025-09-10,Rainblade,Infernal Chest,5,Common Crypt,0
2025-09-10,Rainblade,Gnome Workshop Chest,5,Common Crypt,0
2025-09-10,Rainblade,Fire Chest,5,Common Crypt,0
2025-09-10,Rainblade,Cobra Chest,5,Common Crypt,0
2025-09-10,Rainblade,Infernal Chest,5,Common Crypt,0
2025-09-10,Rainblade,Mayan Chest,10,Common Crypt,0
2025-09-10,Rainblade,Orc Chest,10,Common Crypt,0
2025-09-10,Rainblade,Fire Chest,5,Common Crypt,0
2025-09-10,Rainblade,Cobra Chest,5,Common Crypt,0
2025-09-10,Rainblade,Orc Chest,5,Common Crypt,0
