Name;Kategorie;Level;Truhen_CSV;Truhen_JSON;Punkte_CSV;Punkte_JSON;Status
SBzBy II;Orc Chest;20;0;2;0;128;Fehlt in CSV
SBzBy II;Orc Chest;10;0;2;0;20;Fehlt in CSV
SBzBy II;Orc Chest;25;0;10;0;2560;Fehlt in CSV
Jannoz;Sand Chest;20;0;9;0;576;Fehlt in CSV
Jannoz;Omen Chest;0;0;8;0;0;Fehlt in CSV
Jannoz;Stone Chest;20;0;17;0;1088;Fehlt in CSV
Jannoz;Infernal Chest;20;0;19;0;1216;Fehlt in CSV
Jannoz;Infernal Chest;10;0;1;0;10;Fehlt in CSV
Jannoz;Infernal Chest;25;0;1;0;256;Fehlt in CSV
Jannoz;Turtle Chest;20;0;5;0;960;Fehlt in CSV
Jannoz;Rare Dragon Chest;15;0;5;0;200;Fehlt in CSV
Jannoz;Rare Dragon Chest;20;0;74;0;9472;Fehlt in CSV
Jannoz;Rare Dragon Chest;10;0;1;0;16;Fehlt in CSV
Jannoz;Rare Dragon Chest;25;0;1;0;350;Fehlt in CSV
Jannoz;Elven Citadel Chest;20;0;1;0;80;Fehlt in CSV
Jannoz;Chimera Chest;0;0;6;0;0;Fehlt in CSV
Jannoz;Union Chest;0;0;18;0;0;Fehlt in CSV
Jannoz;Elegant Chest;20;0;12;0;768;Fehlt in CSV
Jannoz;Bone Chest;20;0;4;0;256;Fehlt in CSV
Jannoz;Bone Chest;10;0;1;0;10;Fehlt in CSV
Jannoz;Golden Guardian Epic Chest;0;0;238;0;0;Fehlt in CSV
Jannoz;Chest of the Cursed;20;0;1;0;192;Fehlt in CSV
Jannoz;Trillium Chest;20;0;2;0;384;Fehlt in CSV
Jannoz;Trillium Chest;25;0;1;0;768;Fehlt in CSV
Jannoz;Abandpned Chest;20;0;1;0;0;Fehlt in CSV
Jannoz;Quick March Chest;0;0;5;0;0;Fehlt in CSV
Jannoz;Harpy Chest;20;0;3;0;576;Fehlt in CSV
Jannoz;Braided Chest;15;0;1;0;60;Fehlt in CSV
Jannoz;Braided Chest;20;0;4;0;768;Fehlt in CSV
Jannoz;Titansteel Chest;20;0;6;0;1152;Fehlt in CSV
Jannoz;Forgotten Chest;20;0;8;0;512;Fehlt in CSV
Jannoz;Scarab Chest;20;0;6;0;1152;Fehlt in CSV
Jannoz;Abandoned Chest;20;0;3;0;576;Fehlt in CSV
Jannoz;Cobra Chest;20;0;19;0;1216;Fehlt in CSV
Jannoz;Cobra Chest;25;0;1;0;256;Fehlt in CSV
Jannoz;Ancient Warrior's Chest;20;0;2;0;384;Fehlt in CSV
Jannoz;Ancients' Chest;0;0;44;0;0;Fehlt in CSV
Jannoz;Fire Chest;20;0;16;0;1024;Fehlt in CSV
Jannoz;Fire Chest;25;0;1;0;256;Fehlt in CSV
Jannoz;Scorpion Chest;20;0;3;0;576;Fehlt in CSV
Jannoz;Priest's Chest;20;0;6;0;1152;Fehlt in CSV
Jannoz;Mayan Chest;15;0;1;0;20;Fehlt in CSV
Jannoz;Mayan Chest;20;0;14;0;896;Fehlt in CSV
Jannoz;House of Horrors Chest;20;0;1;0;192;Fehlt in CSV
Jannoz;White Wood Chest;20;0;2;0;384;Fehlt in CSV
Jannoz;Gnome Workshop Chest;20;0;10;0;640;Fehlt in CSV
Jannoz;Gnome Workshop Chest;25;0;2;0;512;Fehlt in CSV
Jannoz;Gladiator's Chest;0;0;7;0;0;Fehlt in CSV
Jannoz;Tartaros Chest;15;0;6;0;360;Fehlt in CSV
Jannoz;Tartaros Chest;20;0;55;0;10560;Fehlt in CSV
Jannoz;Tartaros Chest;10;0;6;0;120;Fehlt in CSV
Jannoz;Barbarian Chest;20;0;14;0;2688;Fehlt in CSV
Jannoz;Barbarian Chest;25;0;2;0;512;Fehlt in CSV
Jannoz;Minotaur Chest;20;0;4;0;768;Fehlt in CSV
Jannoz;Cobalt Chest;20;0;4;0;768;Fehlt in CSV
Jannoz;Cobalt Chest;25;0;1;0;768;Fehlt in CSV
Jannoz;Wooden Chest;0;0;9;0;450;Fehlt in CSV
Jannoz;Orc Chest;20;0;10;0;640;Fehlt in CSV
Jannoz;Orc Chest;10;0;2;0;20;Fehlt in CSV
Jannoz;Orc Chest;25;0;1;0;256;Fehlt in CSV
PizzaOnkel II;Gnome Workshop Chest;15;0;1;0;20;Fehlt in CSV
PizzaOnkel II;Wooden Chest;0;0;1;0;50;Fehlt in CSV
Marle:;Cobra Chest;25;0;1;0;256;Fehlt in CSV
Marle:;Rare Dragon Chest;10;0;1;0;16;Fehlt in CSV
Marle:;Rare Dragon Chest;25;0;1;0;350;Fehlt in CSV
Marle:;Stone Chest;25;0;1;0;256;Fehlt in CSV
Marle:;Elven Citadel Chest;25;0;1;0;170;Fehlt in CSV
Tehn;Sand Chest;15;0;14;0;280;Fehlt in CSV
Tehn;Stone Chest;15;0;8;0;160;Fehlt in CSV
Tehn;Infernal Chest;15;0;23;0;460;Fehlt in CSV
Tehn;Infernal Chest;20;0;1;0;64;Fehlt in CSV
Tehn;Rare Dragon Chest;15;0;15;0;600;Fehlt in CSV
Tehn;Rare Dragon Chest;10;0;1;0;16;Fehlt in CSV
Tehn;Elven Citadel Chest;15;0;17;0;680;Fehlt in CSV
Tehn;sand Chest;15;0;1;0;20;Fehlt in CSV
Tehn;Elegant Chest;15;0;24;0;480;Fehlt in CSV
Tehn;Bone Chest;15;0;13;0;260;Fehlt in CSV
Tehn;Chest of the Cursed;15;0;3;0;180;Fehlt in CSV
Tehn;Jörmungandr's Chest;0;0;2;0;0;Fehlt in CSV
Tehn;Quick March Chest;0;0;1;0;0;Fehlt in CSV
Tehn;Forgotten Chest;15;0;18;0;360;Fehlt in CSV
Tehn;Braided Chest;15;0;4;0;240;Fehlt in CSV
Tehn;Titansteel Chest;15;0;3;0;180;Fehlt in CSV
Tehn;Scarab Chest;15;0;11;0;660;Fehlt in CSV
Tehn;Abandoned Chest;15;0;1;0;60;Fehlt in CSV
Tehn;Cobra Chest;15;0;17;0;340;Fehlt in CSV
Tehn;Ancients' Chest;0;0;12;0;0;Fehlt in CSV
Tehn;Fire Chest;15;0;14;0;280;Fehlt in CSV
Tehn;Ancient Bastion Chest;15;0;2;0;120;Fehlt in CSV
Tehn;Mayan Chest;15;0;14;0;280;Fehlt in CSV
Tehn;House of Horrors Chest;15;0;3;0;180;Fehlt in CSV
Tehn;White Wood Chest;15;0;2;0;120;Fehlt in CSV
Tehn;Gnome Workshop Chest;15;0;15;0;300;Fehlt in CSV
Tehn;Gnome Workshop Chest;25;0;1;0;256;Fehlt in CSV
Tehn;Gladiator's Chest;0;0;2;0;0;Fehlt in CSV
Tehn;Barbarian Chest;15;0;19;0;380;Fehlt in CSV
Tehn;Cobalt Chest;15;0;9;0;540;Fehlt in CSV
Tehn;Orc Chest;15;0;5;0;100;Fehlt in CSV
Nordkap;Runic Chest;25;0;1;0;0;Fehlt in CSV
Nordkap;Runic Chest;35;0;2;0;0;Fehlt in CSV
Cordantriu$;Sapphire Chest;20;0;1;0;0;Fehlt in CSV
Cordantriu$;Sapphire Chest;35;0;3;0;0;Fehlt in CSV
Cordantriu$;Sapphire Chest;30;0;1;0;0;Fehlt in CSV
Cordantriu$;Sapphire Chest;25;0;1;0;0;Fehlt in CSV
Cordantriu$;Sapphire Chest;40;0;2;0;0;Fehlt in CSV
Cordantriu$;Orc Chest;25;0;2;0;512;Fehlt in CSV
Mikl;Forgotten Chest;15;0;1;0;20;Fehlt in CSV
Mikl;Stone Chest;10;0;1;0;10;Fehlt in CSV
Miss Pelace;Sand Chest;20;0;11;0;704;Fehlt in CSV
Miss Pelace;Sand Chest;25;0;15;0;3840;Fehlt in CSV
Miss Pelace;Turtle Chest;30;0;1;0;1500;Fehlt in CSV
Miss Pelace;Turtle Chest;15;0;1;0;60;Fehlt in CSV
Miss Pelace;Turtle Chest;25;0;1;0;768;Fehlt in CSV
Miss Pelace;Stone Chest;15;0;3;0;60;Fehlt in CSV
Miss Pelace;Stone Chest;20;0;19;0;1216;Fehlt in CSV
Miss Pelace;Stone Chest;25;0;32;0;8192;Fehlt in CSV
Miss Pelace;Infernal Chest;15;0;1;0;20;Fehlt in CSV
Miss Pelace;Infernal Chest;20;0;13;0;832;Fehlt in CSV
Miss Pelace;Infernal Chest;25;0;9;0;2304;Fehlt in CSV
Miss Pelace;Omen Chest;0;0;3;0;0;Fehlt in CSV
Miss Pelace;Rare Dragon Chest;30;0;13;0;16640;Fehlt in CSV
Miss Pelace;Rare Dragon Chest;20;0;10;0;1280;Fehlt in CSV
Miss Pelace;Rare Dragon Chest;10;0;1;0;16;Fehlt in CSV
Miss Pelace;Rare Dragon Chest;25;0;11;0;3850;Fehlt in CSV
Miss Pelace;Elven Citadel Chest;30;0;2;0;700;Fehlt in CSV
Miss Pelace;Elven Citadel Chest;15;0;1;0;40;Fehlt in CSV
Miss Pelace;Elven Citadel Chest;20;0;8;0;640;Fehlt in CSV
Miss Pelace;Dark Omens chest;0;0;5;0;0;Fehlt in CSV
Miss Pelace;Union Chest;0;0;18;0;0;Fehlt in CSV
Miss Pelace;Golden Chest;0;0;14;0;7000;Fehlt in CSV
Miss Pelace;Elegant Chest;15;0;2;0;40;Fehlt in CSV
Miss Pelace;Elegant Chest;20;0;18;0;1152;Fehlt in CSV
Miss Pelace;Elegant Chest;25;0;31;0;7936;Fehlt in CSV
Miss Pelace;Bone Chest;15;0;3;0;60;Fehlt in CSV
Miss Pelace;Bone Chest;20;0;12;0;768;Fehlt in CSV
Miss Pelace;Bone Chest;25;0;10;0;2560;Fehlt in CSV
Miss Pelace;Bronze Chest;0;0;25;0;2500;Fehlt in CSV
Miss Pelace;Chest of the Cursed;20;0;2;0;384;Fehlt in CSV
Miss Pelace;Chest of the Cursed;25;0;1;0;768;Fehlt in CSV
Miss Pelace;Trillium Chest;30;0;1;0;1500;Fehlt in CSV
Miss Pelace;Trillium Chest;20;0;1;0;192;Fehlt in CSV
Miss Pelace;Trillium Chest;25;0;3;0;2304;Fehlt in CSV
Miss Pelace;Runic Chest;20;0;1;0;0;Fehlt in CSV
Miss Pelace;Runic Chest;35;0;5;0;0;Fehlt in CSV
Miss Pelace;Runic Chest;30;0;5;0;0;Fehlt in CSV
Miss Pelace;Runic Chest;25;0;3;0;0;Fehlt in CSV
Miss Pelace;Runic Chest;40;0;1;0;0;Fehlt in CSV
Miss Pelace;Sapphire Chest;20;0;4;0;0;Fehlt in CSV
Miss Pelace;Sapphire Chest;35;0;5;0;0;Fehlt in CSV
Miss Pelace;Sapphire Chest;30;0;4;0;0;Fehlt in CSV
Miss Pelace;Sapphire Chest;25;0;1;0;0;Fehlt in CSV
Miss Pelace;Sapphire Chest;40;0;2;0;0;Fehlt in CSV
Miss Pelace;Pumpkin Chest;0;0;10;0;0;Fehlt in CSV
Miss Pelace;Jörmungandr's Chest;0;0;10;0;0;Fehlt in CSV
Miss Pelace;Quick March Chest;0;0;4;0;0;Fehlt in CSV
Miss Pelace;Harpy Chest;15;0;1;0;60;Fehlt in CSV
Miss Pelace;Harpy Chest;20;0;8;0;1536;Fehlt in CSV
Miss Pelace;Harpy Chest;25;0;9;0;6912;Fehlt in CSV
Miss Pelace;Chest of Authority;0;0;2;0;0;Fehlt in CSV
Miss Pelace;Forgotten Chest;20;0;6;0;384;Fehlt in CSV
Miss Pelace;Forgotten Chest;25;0;13;0;3328;Fehlt in CSV
Miss Pelace;Titansteel Chest;30;0;1;0;1500;Fehlt in CSV
Miss Pelace;Titansteel Chest;25;0;1;0;768;Fehlt in CSV
Miss Pelace;Hermes Chest;0;0;1;0;0;Fehlt in CSV
Miss Pelace;Braided Chest;20;0;8;0;1536;Fehlt in CSV
Miss Pelace;Braided Chest;25;0;4;0;3072;Fehlt in CSV
Miss Pelace;Scarab Chest;20;0;2;0;384;Fehlt in CSV
Miss Pelace;Scarab Chest;25;0;4;0;3072;Fehlt in CSV
Miss Pelace;Abandoned Chest;30;0;1;0;1500;Fehlt in CSV
Miss Pelace;Cobra Chest;15;0;1;0;20;Fehlt in CSV
Miss Pelace;Cobra Chest;20;0;10;0;640;Fehlt in CSV
Miss Pelace;Cobra Chest;25;0;12;0;3072;Fehlt in CSV
Miss Pelace;Merchant's Chest;0;0;4;0;0;Fehlt in CSV
Miss Pelace;Ancients' Chest;0;0;40;0;0;Fehlt in CSV
Miss Pelace;Ancient Warrior's Chest;30;0;1;0;1500;Fehlt in CSV
Miss Pelace;Ancient Warrior's Chest;20;0;6;0;1152;Fehlt in CSV
Miss Pelace;Ancient Warrior's Chest;25;0;5;0;3840;Fehlt in CSV
Miss Pelace;Fire Chest;15;0;1;0;20;Fehlt in CSV
Miss Pelace;Fire Chest;20;0;5;0;320;Fehlt in CSV
Miss Pelace;Fire Chest;25;0;19;0;4864;Fehlt in CSV
Miss Pelace;Scorpion Chest;30;0;1;0;1500;Fehlt in CSV
Miss Pelace;Scorpion Chest;15;0;1;0;60;Fehlt in CSV
Miss Pelace;Scorpion Chest;25;0;1;0;768;Fehlt in CSV
Miss Pelace;Priest's Chest;30;0;1;0;1500;Fehlt in CSV
Miss Pelace;Priest's Chest;15;0;2;0;120;Fehlt in CSV
Miss Pelace;Priest's Chest;20;0;4;0;768;Fehlt in CSV
Miss Pelace;Priest's Chest;25;0;5;0;3840;Fehlt in CSV
Miss Pelace;Ancient Bastion Chest;15;0;1;0;60;Fehlt in CSV
Miss Pelace;Ancient Bastion Chest;20;0;2;0;384;Fehlt in CSV
Miss Pelace;Mayan Chest;20;0;14;0;896;Fehlt in CSV
Miss Pelace;Mayan Chest;25;0;11;0;2816;Fehlt in CSV
Miss Pelace;White Wood Chest;30;0;1;0;1500;Fehlt in CSV
Miss Pelace;White Wood Chest;20;0;1;0;192;Fehlt in CSV
Miss Pelace;Gnome Workshop Chest;15;0;1;0;20;Fehlt in CSV
Miss Pelace;Gnome Workshop Chest;20;0;14;0;896;Fehlt in CSV
Miss Pelace;Gnome Workshop Chest;25;0;9;0;2304;Fehlt in CSV
Miss Pelace;Gladiator's Chest;0;0;2;0;0;Fehlt in CSV
Miss Pelace;Tartaros Chest;30;0;12;0;18000;Fehlt in CSV
Miss Pelace;Tartaros Chest;25;0;2;0;1536;Fehlt in CSV
Miss Pelace;Barbarian Chest;30;0;1;0;1500;Fehlt in CSV
Miss Pelace;Barbarian Chest;20;0;21;0;4032;Fehlt in CSV
Miss Pelace;Barbarian Chest;25;0;20;0;5120;Fehlt in CSV
Miss Pelace;Minotaur Chest;30;0;1;0;1500;Fehlt in CSV
Miss Pelace;Minotaur Chest;15;0;1;0;60;Fehlt in CSV
Miss Pelace;Minotaur Chest;25;0;4;0;3072;Fehlt in CSV
Miss Pelace;Cobalt Chest;30;0;1;0;1500;Fehlt in CSV
Miss Pelace;Cobalt Chest;20;0;3;0;576;Fehlt in CSV
Miss Pelace;Cobalt Chest;25;0;6;0;4608;Fehlt in CSV
Miss Pelace;Wooden Chest;0;0;58;0;2900;Fehlt in CSV
Miss Pelace;Arcane Chest;0;0;1;0;0;Fehlt in CSV
Miss Pelace;Orc Chest;15;0;1;0;20;Fehlt in CSV
Miss Pelace;Orc Chest;20;0;6;0;384;Fehlt in CSV
Miss Pelace;Orc Chest;25;0;11;0;2816;Fehlt in CSV
Black Saber;Sand Chest;20;0;7;0;448;Fehlt in CSV
Black Saber;Sand Chest;25;0;4;0;1024;Fehlt in CSV
Black Saber;Omen Chest;0;0;16;0;0;Fehlt in CSV
Black Saber;Stone Chest;20;0;1;0;64;Fehlt in CSV
Black Saber;Rare Dragon Chest;20;0;10;0;1280;Fehlt in CSV
Black Saber;Elven Citadel Chest;20;0;1;0;80;Fehlt in CSV
Black Saber;Elven Citadel Chest;10;0;3;0;60;Fehlt in CSV
Black Saber;Elegant Chest;15;0;2;0;40;Fehlt in CSV
Black Saber;Elegant Chest;20;0;17;0;1088;Fehlt in CSV
Black Saber;Elegant Chest;10;0;1;0;10;Fehlt in CSV
Black Saber;Elegant Chest;25;0;13;0;3328;Fehlt in CSV
Black Saber;Bone Chest;15;0;2;0;40;Fehlt in CSV
Black Saber;Bone Chest;20;0;12;0;768;Fehlt in CSV
Black Saber;Bone Chest;25;0;7;0;1792;Fehlt in CSV
Black Saber;Chest of the Cursed;15;0;1;0;60;Fehlt in CSV
Black Saber;Trillium Chest;15;0;1;0;60;Fehlt in CSV
Black Saber;Pumpkin Chest;0;0;5;0;0;Fehlt in CSV
Black Saber;Quick March Chest;0;0;7;0;0;Fehlt in CSV
Black Saber;Harpy Chest;25;0;1;0;768;Fehlt in CSV
Black Saber;Harpy Chest;15;0;4;0;240;Fehlt in CSV
Black Saber;Harpy Chest;20;0;2;0;384;Fehlt in CSV
Black Saber;Forgotten Chest;25;0;1;0;256;Fehlt in CSV
Black Saber;Forgotten Chest;15;0;2;0;40;Fehlt in CSV
Black Saber;Forgotten Chest;10;0;1;0;10;Fehlt in CSV
Black Saber;Forgotten Chest;20;0;8;0;512;Fehlt in CSV
Black Saber;Titansteel Chest;15;0;1;0;60;Fehlt in CSV
Black Saber;Titansteel Chest;20;0;1;0;192;Fehlt in CSV
Black Saber;Abandoned Chest;15;0;1;0;60;Fehlt in CSV
Black Saber;Cobra Chest;20;0;15;0;960;Fehlt in CSV
Black Saber;Cobra Chest;25;0;6;0;1536;Fehlt in CSV
Black Saber;Ancient Warrior's Chest;15;0;2;0;120;Fehlt in CSV
Black Saber;Ancients' Chest;0;0;76;0;0;Fehlt in CSV
Black Saber;Fire Chest;15;0;2;0;40;Fehlt in CSV
Black Saber;Fire Chest;20;0;8;0;512;Fehlt in CSV
Black Saber;Fire Chest;25;0;4;0;1024;Fehlt in CSV
Black Saber;Scorpion Chest;15;0;1;0;60;Fehlt in CSV
Black Saber;Priest's Chest;15;0;1;0;60;Fehlt in CSV
Black Saber;Mayan Chest;15;0;2;0;40;Fehlt in CSV
Black Saber;Mayan Chest;20;0;2;0;128;Fehlt in CSV
Black Saber;House of Horrors Chest;15;0;5;0;300;Fehlt in CSV
Black Saber;House of Horrors Chest;20;0;1;0;192;Fehlt in CSV
Black Saber;Gnome Workshop Chest;20;0;1;0;64;Fehlt in CSV
Black Saber;Gladiator's Chest;0;0;10;0;0;Fehlt in CSV
Black Saber;Tartaros Chest;30;0;3;0;4500;Fehlt in CSV
Black Saber;Barbarian Chest;15;0;1;0;20;Fehlt in CSV
Black Saber;Barbarian Chest;20;0;5;0;960;Fehlt in CSV
Black Saber;Barbarian Chest;25;0;1;0;256;Fehlt in CSV
Black Saber;Orc Chest;15;0;2;0;40;Fehlt in CSV
Black Saber;Orc Chest;20;0;11;0;704;Fehlt in CSV
Black Saber;Orc Chest;25;0;8;0;2048;Fehlt in CSV
Lanmoin der 3te;Sand Chest;25;0;16;0;4096;Fehlt in CSV
Lanmoin der 3te;Turtle Chest;25;0;4;0;3072;Fehlt in CSV
Lanmoin der 3te;Stone Chest;25;0;27;0;6912;Fehlt in CSV
Lanmoin der 3te;Infernal Chest;25;0;34;0;8704;Fehlt in CSV
Lanmoin der 3te;Rare Chest of Wealth;0;0;2;0;0;Fehlt in CSV
Lanmoin der 3te;Rare Dragon Chest;10;0;3;0;48;Fehlt in CSV
Lanmoin der 3te;Rare Dragon Chest;25;0;85;0;29750;Fehlt in CSV
Lanmoin der 3te;Uncommon Chest of Wealth;0;0;2;0;0;Fehlt in CSV
Lanmoin der 3te;sand Chest;25;0;1;0;20;Fehlt in CSV
Lanmoin der 3te;Elegant Chest;25;0;21;0;5376;Fehlt in CSV
Lanmoin der 3te;Bone Chest;25;0;21;0;5376;Fehlt in CSV
Lanmoin der 3te;Golden Guardian Epic Chest;0;0;520;0;0;Fehlt in CSV
Lanmoin der 3te;Chest of the Cursed;30;0;1;0;1500;Fehlt in CSV
Lanmoin der 3te;Chest of the Cursed;25;0;4;0;3072;Fehlt in CSV
Lanmoin der 3te;Trillium Chest;25;0;2;0;1536;Fehlt in CSV
Lanmoin der 3te;Sapphire Chest;40;0;2;0;0;Fehlt in CSV
Lanmoin der 3te;Sapphire Chest;30;0;3;0;0;Fehlt in CSV
Lanmoin der 3te;Sapphire Chest;35;0;1;0;0;Fehlt in CSV
Lanmoin der 3te;Pumpkin Chest;0;0;12;0;0;Fehlt in CSV
Lanmoin der 3te;Jörmungandr's Chest;0;0;5;0;0;Fehlt in CSV
Lanmoin der 3te;Quick March Chest;0;0;6;0;0;Fehlt in CSV
Lanmoin der 3te;Harpy Chest;25;0;1;0;768;Fehlt in CSV
Lanmoin der 3te;Forgotten Chest;25;0;25;0;6400;Fehlt in CSV
Lanmoin der 3te;Braided Chest;25;0;1;0;768;Fehlt in CSV
Lanmoin der 3te;Titansteel Chest;25;0;2;0;1536;Fehlt in CSV
Lanmoin der 3te;Epic Chest of Wealth;0;0;2;0;0;Fehlt in CSV
Lanmoin der 3te;Abandoned Chest;25;0;5;0;3840;Fehlt in CSV
Lanmoin der 3te;Scarab Chest;25;0;4;0;3072;Fehlt in CSV
Lanmoin der 3te;Cobra Chest;25;0;25;0;6400;Fehlt in CSV
Lanmoin der 3te;Merchant's Chest;0;0;1;0;0;Fehlt in CSV
Lanmoin der 3te;Ancients' Chest;0;0;72;0;0;Fehlt in CSV
Lanmoin der 3te;Ancient Warrior's Chest;15;0;1;0;60;Fehlt in CSV
Lanmoin der 3te;Ancient Warrior's Chest;25;0;1;0;768;Fehlt in CSV
Lanmoin der 3te;Common Chest of Wealth;0;0;2;0;0;Fehlt in CSV
Lanmoin der 3te;Fire Chest;25;0;20;0;5120;Fehlt in CSV
Lanmoin der 3te;Scorpion Chest;25;0;2;0;1536;Fehlt in CSV
Lanmoin der 3te;Priest's Chest;25;0;1;0;768;Fehlt in CSV
Lanmoin der 3te;Ancient Bastion Chest;25;0;5;0;3840;Fehlt in CSV
Lanmoin der 3te;Mayan Chest;25;0;23;0;5888;Fehlt in CSV
Lanmoin der 3te;infernal Chest;25;0;1;0;256;Fehlt in CSV
Lanmoin der 3te;White Wood Chest;25;0;6;0;4608;Fehlt in CSV
Lanmoin der 3te;House of Horrors Chest;25;0;2;0;1536;Fehlt in CSV
Lanmoin der 3te;Gnome Workshop Chest;25;0;31;0;7936;Fehlt in CSV
Lanmoin der 3te;Tartaros Chest;30;0;77;0;115500;Fehlt in CSV
Lanmoin der 3te;Barbarian Chest;25;0;25;0;6400;Fehlt in CSV
Lanmoin der 3te;Minotaur Chest;30;0;1;0;1500;Fehlt in CSV
Lanmoin der 3te;Cobalt Chest;25;0;5;0;3840;Fehlt in CSV
Lanmoin der 3te;Orc Chest;25;0;20;0;5120;Fehlt in CSV
Lanmoin der Kleine;Sand Chest;20;0;1;0;64;Fehlt in CSV
Lanmoin der Kleine;Forgotten Chest;20;0;4;0;256;Fehlt in CSV
Lanmoin der Kleine;Stone Chest;20;0;2;0;128;Fehlt in CSV
Lanmoin der Kleine;Abandoned Chest;20;0;1;0;192;Fehlt in CSV
Lanmoin der Kleine;Ancients' Chest;0;0;12;0;0;Fehlt in CSV
Lanmoin der Kleine;Fire Chest;20;0;2;0;128;Fehlt in CSV
Lanmoin der Kleine;Barbarian Chest;20;0;1;0;192;Fehlt in CSV
Lanmoin der Kleine;Quick March Chest;0;0;1;0;0;Fehlt in CSV
YurasiK;Sand Chest;10;0;3;0;30;Fehlt in CSV
YurasiK;Sand Chest;15;0;33;0;660;Fehlt in CSV
YurasiK;Sand Chest;5;0;5;0;10;Fehlt in CSV
YurasiK;Sand Chest;20;0;11;0;704;Fehlt in CSV
YurasiK;Turtle Chest;15;0;1;0;60;Fehlt in CSV
YurasiK;Stone Chest;10;0;4;0;40;Fehlt in CSV
YurasiK;Stone Chest;15;0;24;0;480;Fehlt in CSV
YurasiK;Stone Chest;5;0;9;0;18;Fehlt in CSV
YurasiK;Stone Chest;20;0;9;0;576;Fehlt in CSV
YurasiK;Infernal Chest;10;0;5;0;50;Fehlt in CSV
YurasiK;Infernal Chest;15;0;26;0;520;Fehlt in CSV
YurasiK;Infernal Chest;5;0;6;0;12;Fehlt in CSV
YurasiK;Infernal Chest;20;0;15;0;960;Fehlt in CSV
YurasiK;Rare Dragon Chest;15;0;50;0;2000;Fehlt in CSV
YurasiK;Rare Dragon Chest;20;0;36;0;4608;Fehlt in CSV
YurasiK;Elven Citadel Chest;15;0;43;0;1720;Fehlt in CSV
YurasiK;Elven Citadel Chest;20;0;29;0;2320;Fehlt in CSV
YurasiK;Elegant Chest;15;0;29;0;580;Fehlt in CSV
YurasiK;Elegant Chest;5;0;2;0;4;Fehlt in CSV
YurasiK;Elegant Chest;20;0;8;0;512;Fehlt in CSV
YurasiK;Bone Chest;15;0;26;0;520;Fehlt in CSV
YurasiK;Bone Chest;10;0;3;0;30;Fehlt in CSV
YurasiK;Bone Chest;20;0;18;0;1152;Fehlt in CSV
YurasiK;Bone Chest;5;0;9;0;18;Fehlt in CSV
YurasiK;Bronze Chest;0;0;9;0;900;Fehlt in CSV
YurasiK;Chest of the Cursed;20;0;1;0;192;Fehlt in CSV
YurasiK;Trillium Chest;15;0;2;0;120;Fehlt in CSV
YurasiK;Runic Chest;20;0;1;0;0;Fehlt in CSV
YurasiK;Runic Chest;25;0;1;0;0;Fehlt in CSV
YurasiK;Sapphire Chest;25;0;2;0;0;Fehlt in CSV
YurasiK;Pumpkin Chest;0;0;14;0;0;Fehlt in CSV
YurasiK;Cursed Citadel Chest;20;0;31;0;2480;Fehlt in CSV
YurasiK;Quick March Chest;0;0;8;0;0;Fehlt in CSV
YurasiK;Forgotten Chest;5;0;8;0;16;Fehlt in CSV
YurasiK;Forgotten Chest;15;0;21;0;420;Fehlt in CSV
YurasiK;Forgotten Chest;20;0;10;0;640;Fehlt in CSV
YurasiK;Forgotten Chest;10;0;4;0;40;Fehlt in CSV
YurasiK;Titansteel Chest;20;0;1;0;192;Fehlt in CSV
YurasiK;Braided Chest;15;0;2;0;120;Fehlt in CSV
YurasiK;Braided Chest;20;0;1;0;192;Fehlt in CSV
YurasiK;Abandoned Chest;15;0;1;0;60;Fehlt in CSV
YurasiK;Scarab Chest;15;0;2;0;120;Fehlt in CSV
YurasiK;Cobra Chest;10;0;2;0;20;Fehlt in CSV
YurasiK;Cobra Chest;15;0;31;0;620;Fehlt in CSV
YurasiK;Cobra Chest;5;0;8;0;16;Fehlt in CSV
YurasiK;Cobra Chest;20;0;11;0;704;Fehlt in CSV
YurasiK;Ancients' Chest;0;0;60;0;0;Fehlt in CSV
YurasiK;Ancient Warrior's Chest;15;0;1;0;60;Fehlt in CSV
YurasiK;Fire Chest;5;0;8;0;16;Fehlt in CSV
YurasiK;Fire Chest;15;0;32;0;640;Fehlt in CSV
YurasiK;Fire Chest;10;0;3;0;30;Fehlt in CSV
YurasiK;Fire Chest;20;0;11;0;704;Fehlt in CSV
YurasiK;Scorpion Chest;15;0;2;0;120;Fehlt in CSV
YurasiK;Scorpion Chest;20;0;2;0;384;Fehlt in CSV
YurasiK;Priest's Chest;15;0;1;0;60;Fehlt in CSV
YurasiK;Ancient Bastion Chest;15;0;2;0;120;Fehlt in CSV
YurasiK;Mayan Chest;10;0;2;0;20;Fehlt in CSV
YurasiK;Mayan Chest;15;0;27;0;540;Fehlt in CSV
YurasiK;Mayan Chest;5;0;7;0;14;Fehlt in CSV
YurasiK;Mayan Chest;20;0;14;0;896;Fehlt in CSV
YurasiK;House of Horrors Chest;20;0;1;0;192;Fehlt in CSV
YurasiK;White Wood Chest;15;0;1;0;60;Fehlt in CSV
YurasiK;Gnome Workshop Chest;5;0;5;0;10;Fehlt in CSV
YurasiK;Gnome Workshop Chest;15;0;23;0;460;Fehlt in CSV
YurasiK;Gnome Workshop Chest;10;0;6;0;60;Fehlt in CSV
